Auger,Depth (cm),pH,EC (ds/m),Ca²⁺ (ppm),Mg²⁺ (ppm),Na⁺ (ppm),K⁺ (ppm),CaCO₃ (%),Texture,ESP,Land Capability Class,Date,T2M,RH,WS,SWGDN,Water_TDS (ppm),Water_Salinity_Class,crop recomended
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-05-25,28.27,35.01,2.96,26.55,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-05-26,22.8,65.48,8.13,25.98,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-05-27,21.44,67.82,7.04,30.43,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-05-28,21.84,67.26,4.42,30.6,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-05-29,21.8,70.65,4.49,29.18,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-05-30,22.17,70.45,4.07,26.81,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-05-31,22.01,69.16,4.07,26.56,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-01,21.47,72.58,4.4,28.07,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-02,21.65,69.21,4.51,30.18,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-03,22.27,71.75,5.26,30.13,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-04,22.78,74.71,5.39,30.08,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-05,23.02,73.29,4.8,29.99,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-06,23.13,71.89,4.08,30.44,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-07,23.41,75.06,3.99,30.36,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-08,23.68,74.47,5.1,30.72,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-09,23.93,75.78,4.65,30.44,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-10,24.36,73.89,4.48,30.39,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-11,24.1,74.73,4.25,30.23,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-12,24.8,79.06,4.98,29.74,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-13,25.06,75.17,4.49,30.47,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-14,24.91,73.24,4.9,30.84,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-15,24.56,69.75,6.49,30.43,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-16,24.02,66.2,7.0,30.44,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-17,23.85,68.16,5.54,30.42,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-18,24.37,70.93,4.7,30.25,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-19,24.44,69.6,5.25,30.68,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-20,25.22,70.37,5.27,30.93,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-21,25.36,72.74,5.09,30.91,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-22,25.34,74.07,5.74,29.14,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-23,24.47,65.88,6.48,30.33,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-24,24.79,68.9,5.87,30.49,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-25,25.1,64.58,5.06,31.39,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-26,25.36,73.21,5.13,31.1,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-27,25.82,77.52,5.63,29.82,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-28,26.42,74.76,5.55,29.95,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-29,26.0,75.36,6.9,30.15,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-06-30,26.15,75.25,5.5,29.53,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-01,25.77,73.76,6.03,29.73,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-02,26.24,72.2,5.7,30.04,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-03,26.58,71.41,6.39,29.47,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-04,25.82,67.5,6.06,30.21,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-05,25.55,67.96,4.49,30.76,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-06,25.45,69.0,3.65,30.83,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-07,26.13,63.21,4.39,31.43,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-08,25.6,73.14,4.61,30.38,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-09,26.25,76.27,4.71,30.46,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-10,26.58,75.1,5.45,30.13,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-11,25.55,76.88,4.83,29.9,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-12,25.42,72.84,4.52,30.09,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-13,25.88,68.08,5.18,28.94,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-14,26.23,70.12,5.68,29.44,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-15,26.34,70.93,4.43,29.52,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-16,26.77,64.43,3.37,29.92,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-17,27.12,67.66,2.95,29.26,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-18,27.68,61.49,2.7,29.36,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-19,27.3,70.71,4.41,29.15,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-20,27.05,74.74,5.09,29.58,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-21,27.54,68.0,4.96,29.65,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-22,27.65,74.06,3.68,29.46,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-23,28.54,70.87,3.22,29.41,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-24,28.31,67.96,3.61,29.26,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-25,28.54,75.63,4.94,28.75,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-26,29.33,71.33,5.94,28.52,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-27,28.8,69.26,4.26,29.14,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-28,28.27,70.15,5.91,28.07,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-29,27.48,71.49,5.7,27.84,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-30,27.08,72.29,5.01,28.3,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-07-31,26.82,71.95,6.15,28.28,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-01,26.94,71.06,6.81,28.47,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-02,27.01,71.18,4.8,27.83,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-03,27.23,67.86,4.38,27.85,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-04,27.28,67.22,4.2,27.91,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-05,27.07,67.39,4.45,28.66,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-06,26.41,71.18,6.44,28.6,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-07,26.22,72.32,5.87,27.71,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-08,26.86,73.41,4.5,27.3,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-09,27.51,70.86,3.73,27.06,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-10,28.33,74.06,3.45,26.25,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-11,28.17,73.61,3.11,27.2,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-12,29.32,69.68,3.72,25.66,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-13,29.59,67.66,3.97,25.78,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-14,29.09,67.12,3.86,26.24,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-15,28.02,73.64,5.7,26.38,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-16,27.39,71.19,5.7,27.36,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-17,27.58,65.53,4.01,27.1,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-18,29.62,58.29,1.94,25.88,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-19,28.51,73.28,4.67,25.38,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-20,27.86,66.13,6.28,26.84,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-21,27.86,67.73,6.62,27.12,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-22,27.54,67.16,5.39,27.2,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-23,27.84,71.8,4.6,26.56,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-24,27.78,75.92,6.57,26.45,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-25,27.6,65.71,6.5,26.22,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-26,27.35,61.38,6.27,26.7,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-27,27.57,59.51,5.14,26.55,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-28,26.89,62.13,4.01,25.44,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-29,26.68,64.43,3.45,25.47,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-30,26.79,66.74,2.65,25.81,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-08-31,28.04,57.83,2.16,26.13,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-01,27.61,66.89,4.3,25.37,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-02,26.92,72.85,6.34,25.92,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-03,27.25,65.96,5.71,25.82,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-04,27.67,66.61,5.3,25.49,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-05,27.1,71.65,5.27,24.69,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-06,27.92,70.37,4.45,24.32,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-07,28.01,66.65,6.14,24.46,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-08,26.52,62.07,5.8,25.17,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-09,26.38,62.1,5.18,24.91,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-10,26.28,65.78,5.14,24.41,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-11,27.06,69.83,4.57,24.39,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-12,26.78,69.22,3.78,24.92,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-13,26.79,72.22,4.93,24.56,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-14,27.27,71.83,4.99,23.74,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-15,26.47,69.38,4.77,23.61,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-16,26.2,68.22,5.81,23.98,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-17,26.77,68.61,4.91,23.33,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-18,26.27,69.08,5.57,23.91,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-19,26.35,66.65,8.04,23.32,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-20,26.07,64.24,6.13,20.7,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-21,24.96,63.0,5.28,22.82,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-22,24.27,68.22,3.81,23.21,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-23,24.38,68.91,3.39,23.17,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-24,25.26,65.64,4.25,22.98,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-25,24.97,68.03,5.2,22.98,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-26,25.81,67.57,5.25,22.37,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-27,25.02,66.94,4.75,22.53,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-28,24.39,69.44,3.07,22.32,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-29,25.46,64.46,2.37,21.53,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-09-30,25.83,71.16,3.65,21.54,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-10-01,25.01,64.53,3.57,21.36,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-10-02,25.92,59.96,4.16,21.14,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-10-03,26.35,56.98,3.52,21.05,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-10-04,25.15,63.99,2.78,19.61,1024.0,Medium,Cotton
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-10-05,24.22,64.41,3.63,21.26,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-10-06,23.9,63.01,2.46,20.69,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-10-07,24.74,62.04,5.41,19.64,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-10-08,24.31,58.6,5.43,19.28,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-10-09,23.5,62.39,5.71,20.41,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-10-10,23.74,61.86,4.41,14.02,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-10-11,23.26,65.95,5.85,17.55,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-10-12,23.42,63.58,7.53,19.41,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-10-13,22.81,63.48,5.41,19.57,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-10-14,22.17,65.87,4.22,17.66,1024.0,Medium,"Barley, Cotton"
Auger 1,0-10,9.26,1.6,193.0,56.5,206.5,19.8,40.95,Sandy Loam,4.756578382618498,S2,2025-10-15,22.55,67.19,4.48,18.89,1024.0,Medium,"Barley, Cotton"
